Case_ID,Timestamp,Activity
case_id1850022327,2024-10-01T23:13:10+01:00,b
case_id1850022327,2024-10-01T23:13:10+01:00,e
case_id1850022327,2024-10-01T23:13:10+01:00,f
case_id1850022327,2024-10-01T23:13:10+01:00,a
case_id1850022327,2024-10-01T23:13:10+01:00,F
case_id1850022327,2024-10-01T23:13:10+01:00,D
case_id1850022327,2024-10-01T23:13:10+01:00,g
case_id1850022327,2024-10-01T23:13:10+01:00,d
case_id1850022327,2024-10-01T23:13:10+01:00,c
case_id1850022327,2024-10-01T23:13:10+01:00,K
case_id1850022327,2024-10-01T23:13:10+01:00,E
case_id1850022327,2024-10-01T23:13:10+01:00,A
case_id459457038,2024-10-01T23:13:10+01:00,d
case_id459457038,2024-10-01T23:13:10+01:00,a
case_id459457038,2024-10-01T23:13:10+01:00,e
case_id459457038,2024-10-01T23:13:10+01:00,D
case_id459457038,2024-10-01T23:13:10+01:00,g
case_id459457038,2024-10-01T23:13:10+01:00,F
case_id459457038,2024-10-01T23:13:10+01:00,f
case_id459457038,2024-10-01T23:13:10+01:00,b
case_id459457038,2024-10-01T23:13:10+01:00,c
case_id459457038,2024-10-01T23:13:10+01:00,K
case_id459457038,2024-10-01T23:13:10+01:00,E
case_id459457038,2024-10-01T23:13:10+01:00,A
case_id543498864,2024-10-01T23:13:10+01:00,g
case_id543498864,2024-10-01T23:13:10+01:00,d
case_id543498864,2024-10-01T23:13:10+01:00,e
case_id543498864,2024-10-01T23:13:10+01:00,b
case_id543498864,2024-10-01T23:13:10+01:00,F
case_id543498864,2024-10-01T23:13:10+01:00,c
case_id543498864,2024-10-01T23:13:10+01:00,a
case_id543498864,2024-10-01T23:13:10+01:00,f
case_id543498864,2024-10-01T23:13:10+01:00,D
case_id543498864,2024-10-01T23:13:10+01:00,K
case_id543498864,2024-10-01T23:13:10+01:00,E
case_id543498864,2024-10-01T23:13:10+01:00,A
case_id1857950813,2024-10-01T23:13:10+01:00,e
case_id1857950813,2024-10-01T23:13:10+01:00,d
case_id1857950813,2024-10-01T23:13:10+01:00,c
case_id1857950813,2024-10-01T23:13:10+01:00,g
case_id1857950813,2024-10-01T23:13:10+01:00,a
case_id1857950813,2024-10-01T23:13:10+01:00,D
case_id1857950813,2024-10-01T23:13:10+01:00,b
case_id1857950813,2024-10-01T23:13:10+01:00,F
case_id1857950813,2024-10-01T23:13:10+01:00,f
case_id1857950813,2024-10-01T23:13:10+01:00,K
case_id1857950813,2024-10-01T23:13:10+01:00,E
case_id1857950813,2024-10-01T23:13:10+01:00,A
case_id1608123408,2024-10-01T23:13:10+01:00,e
case_id1608123408,2024-10-01T23:13:10+01:00,g
case_id1608123408,2024-10-01T23:13:10+01:00,b
case_id1608123408,2024-10-01T23:13:10+01:00,d
case_id1608123408,2024-10-01T23:13:10+01:00,F
case_id1608123408,2024-10-01T23:13:10+01:00,f
case_id1608123408,2024-10-01T23:13:10+01:00,c
case_id1608123408,2024-10-01T23:13:10+01:00,K
case_id1608123408,2024-10-01T23:13:10+01:00,E
case_id1608123408,2024-10-01T23:13:10+01:00,A
case_id1210865113,2024-10-01T23:13:10+01:00,f
case_id1210865113,2024-10-01T23:13:10+01:00,b
case_id1210865113,2024-10-01T23:13:10+01:00,e
case_id1210865113,2024-10-01T23:13:10+01:00,d
case_id1210865113,2024-10-01T23:13:10+01:00,F
case_id1210865113,2024-10-01T23:13:10+01:00,c
case_id1210865113,2024-10-01T23:13:10+01:00,g
case_id1210865113,2024-10-01T23:13:10+01:00,K
case_id1210865113,2024-10-01T23:13:10+01:00,a
case_id1210865113,2024-10-01T23:13:10+01:00,D
case_id1210865113,2024-10-01T23:13:10+01:00,E
case_id1210865113,2024-10-01T23:13:10+01:00,A
case_id1149117635,2024-10-01T23:13:10+01:00,e
case_id1149117635,2024-10-01T23:13:10+01:00,a
case_id1149117635,2024-10-01T23:13:10+01:00,d
case_id1149117635,2024-10-01T23:13:10+01:00,F
case_id1149117635,2024-10-01T23:13:10+01:00,f
case_id1149117635,2024-10-01T23:13:10+01:00,c
case_id1149117635,2024-10-01T23:13:10+01:00,D
case_id1149117635,2024-10-01T23:13:10+01:00,b
case_id1149117635,2024-10-01T23:13:10+01:00,g
case_id1149117635,2024-10-01T23:13:10+01:00,K
case_id1149117635,2024-10-01T23:13:10+01:00,E
case_id1149117635,2024-10-01T23:13:10+01:00,A
case_id647169345,2024-10-01T23:13:10+01:00,d
case_id647169345,2024-10-01T23:13:10+01:00,a
case_id647169345,2024-10-01T23:13:10+01:00,c
case_id647169345,2024-10-01T23:13:10+01:00,e
case_id647169345,2024-10-01T23:13:10+01:00,g
case_id647169345,2024-10-01T23:13:10+01:00,F
case_id647169345,2024-10-01T23:13:10+01:00,f
case_id647169345,2024-10-01T23:13:10+01:00,D
case_id647169345,2024-10-01T23:13:10+01:00,b
case_id647169345,2024-10-01T23:13:10+01:00,K
case_id647169345,2024-10-01T23:13:10+01:00,E
case_id647169345,2024-10-01T23:13:10+01:00,A
case_id1558182861,2024-10-01T23:13:10+01:00,a
case_id1558182861,2024-10-01T23:13:10+01:00,c
case_id1558182861,2024-10-01T23:13:10+01:00,b
case_id1558182861,2024-10-01T23:13:10+01:00,d
case_id1558182861,2024-10-01T23:13:10+01:00,f
case_id1558182861,2024-10-01T23:13:10+01:00,e
case_id1558182861,2024-10-01T23:13:10+01:00,F
case_id1558182861,2024-10-01T23:13:10+01:00,D
case_id1558182861,2024-10-01T23:13:10+01:00,g
case_id1558182861,2024-10-01T23:13:10+01:00,K
case_id1558182861,2024-10-01T23:13:10+01:00,E
case_id1558182861,2024-10-01T23:13:10+01:00,A
case_id450926260,2024-10-01T23:13:10+01:00,d
case_id450926260,2024-10-01T23:13:10+01:00,b
case_id450926260,2024-10-01T23:13:10+01:00,c
case_id450926260,2024-10-01T23:13:10+01:00,g
case_id450926260,2024-10-01T23:13:10+01:00,a
case_id450926260,2024-10-01T23:13:10+01:00,e
case_id450926260,2024-10-01T23:13:10+01:00,F
case_id450926260,2024-10-01T23:13:10+01:00,f
case_id450926260,2024-10-01T23:13:10+01:00,D
case_id450926260,2024-10-01T23:13:10+01:00,K
case_id450926260,2024-10-01T23:13:10+01:00,E
case_id450926260,2024-10-01T23:13:10+01:00,A
case_id636911941,2024-10-01T23:13:10+01:00,b
case_id636911941,2024-10-01T23:13:10+01:00,e
case_id636911941,2024-10-01T23:13:10+01:00,f
case_id636911941,2024-10-01T23:13:10+01:00,F
case_id636911941,2024-10-01T23:13:10+01:00,g
case_id636911941,2024-10-01T23:13:10+01:00,c
case_id636911941,2024-10-01T23:13:10+01:00,K
case_id636911941,2024-10-01T23:13:10+01:00,a
case_id636911941,2024-10-01T23:13:10+01:00,E
case_id636911941,2024-10-01T23:13:10+01:00,A
case_id2066660628,2024-10-01T23:13:10+01:00,c
case_id2066660628,2024-10-01T23:13:10+01:00,a
case_id2066660628,2024-10-01T23:13:10+01:00,d
case_id2066660628,2024-10-01T23:13:10+01:00,b
case_id2066660628,2024-10-01T23:13:10+01:00,g
case_id2066660628,2024-10-01T23:13:10+01:00,e
case_id2066660628,2024-10-01T23:13:10+01:00,F
case_id2066660628,2024-10-01T23:13:10+01:00,D
case_id2066660628,2024-10-01T23:13:10+01:00,f
case_id2066660628,2024-10-01T23:13:10+01:00,K
case_id2066660628,2024-10-01T23:13:10+01:00,E
case_id2066660628,2024-10-01T23:13:10+01:00,A
case_id1643524712,2024-10-01T23:13:10+01:00,f
case_id1643524712,2024-10-01T23:13:10+01:00,e
case_id1643524712,2024-10-01T23:13:10+01:00,d
case_id1643524712,2024-10-01T23:13:10+01:00,g
case_id1643524712,2024-10-01T23:13:10+01:00,b
