Case_ID,Timestamp,Activity
case_id1036907207,2024-10-01T23:13:09+01:00,B
case_id1036907207,2024-10-01T23:13:09+01:00,A
case_id1611519883,2024-10-01T23:13:09+01:00,a
case_id1611519883,2024-10-01T23:13:09+01:00,D
case_id1611519883,2024-10-01T23:13:09+01:00,b
case_id1611519883,2024-10-01T23:13:09+01:00,c
case_id1611519883,2024-10-01T23:13:09+01:00,C
case_id1611519883,2024-10-01T23:13:09+01:00,d
case_id1611519883,2024-10-01T23:13:09+01:00,B
case_id1611519883,2024-10-01T23:13:09+01:00,A
case_id2138921209,2024-10-01T23:13:09+01:00,a
case_id2138921209,2024-10-01T23:13:09+01:00,D
case_id2138921209,2024-10-01T23:13:09+01:00,b
case_id2138921209,2024-10-01T23:13:09+01:00,c
case_id2138921209,2024-10-01T23:13:09+01:00,C
case_id2138921209,2024-10-01T23:13:09+01:00,d
case_id2138921209,2024-10-01T23:13:09+01:00,B
case_id2138921209,2024-10-01T23:13:09+01:00,A
case_id1193734963,2024-10-01T23:13:09+01:00,a
case_id1193734963,2024-10-01T23:13:09+01:00,D
case_id1193734963,2024-10-01T23:13:09+01:00,b
case_id1193734963,2024-10-01T23:13:09+01:00,c
case_id1193734963,2024-10-01T23:13:09+01:00,C
case_id1193734963,2024-10-01T23:13:09+01:00,d
case_id1193734963,2024-10-01T23:13:09+01:00,B
case_id1193734963,2024-10-01T23:13:09+01:00,A
case_id141043766,2024-10-01T23:13:09+01:00,a
case_id141043766,2024-10-01T23:13:09+01:00,D
case_id141043766,2024-10-01T23:13:09+01:00,b
case_id141043766,2024-10-01T23:13:09+01:00,c
case_id141043766,2024-10-01T23:13:09+01:00,C
case_id141043766,2024-10-01T23:13:09+01:00,d
case_id141043766,2024-10-01T23:13:09+01:00,B
case_id141043766,2024-10-01T23:13:09+01:00,A
case_id1812602830,2024-10-01T23:13:09+01:00,a
case_id1812602830,2024-10-01T23:13:09+01:00,D
case_id1812602830,2024-10-01T23:13:09+01:00,b
case_id1812602830,2024-10-01T23:13:09+01:00,c
case_id1812602830,2024-10-01T23:13:09+01:00,C
case_id1812602830,2024-10-01T23:13:09+01:00,d
case_id1812602830,2024-10-01T23:13:09+01:00,B
case_id1812602830,2024-10-01T23:13:09+01:00,A
case_id736991764,2024-10-01T23:13:09+01:00,a
case_id736991764,2024-10-01T23:13:09+01:00,D
case_id736991764,2024-10-01T23:13:09+01:00,b
case_id736991764,2024-10-01T23:13:09+01:00,c
case_id736991764,2024-10-01T23:13:09+01:00,C
case_id736991764,2024-10-01T23:13:09+01:00,d
case_id736991764,2024-10-01T23:13:09+01:00,B
case_id736991764,2024-10-01T23:13:09+01:00,A
case_id637650289,2024-10-01T23:13:09+01:00,a
case_id637650289,2024-10-01T23:13:09+01:00,D
case_id637650289,2024-10-01T23:13:09+01:00,b
case_id637650289,2024-10-01T23:13:09+01:00,c
case_id637650289,2024-10-01T23:13:09+01:00,C
case_id637650289,2024-10-01T23:13:09+01:00,d
case_id637650289,2024-10-01T23:13:09+01:00,B
case_id637650289,2024-10-01T23:13:09+01:00,A
case_id2080547009,2024-10-01T23:13:09+01:00,a
case_id2080547009,2024-10-01T23:13:09+01:00,D
case_id2080547009,2024-10-01T23:13:09+01:00,b
case_id2080547009,2024-10-01T23:13:09+01:00,c
case_id2080547009,2024-10-01T23:13:09+01:00,C
case_id2080547009,2024-10-01T23:13:09+01:00,d
case_id2080547009,2024-10-01T23:13:09+01:00,B
case_id2080547009,2024-10-01T23:13:09+01:00,A
case_id1853219356,2024-10-01T23:13:09+01:00,a
case_id1853219356,2024-10-01T23:13:09+01:00,D
case_id1853219356,2024-10-01T23:13:09+01:00,b
case_id1853219356,2024-10-01T23:13:09+01:00,c
case_id1853219356,2024-10-01T23:13:09+01:00,C
case_id1853219356,2024-10-01T23:13:09+01:00,d
case_id1853219356,2024-10-01T23:13:09+01:00,B
case_id1853219356,2024-10-01T23:13:09+01:00,A
case_id900295886,2024-10-01T23:13:09+01:00,a
case_id900295886,2024-10-01T23:13:09+01:00,D
case_id900295886,2024-10-01T23:13:09+01:00,b
case_id900295886,2024-10-01T23:13:09+01:00,c
case_id900295886,2024-10-01T23:13:09+01:00,C
case_id900295886,2024-10-01T23:13:09+01:00,d
case_id900295886,2024-10-01T23:13:09+01:00,B
case_id900295886,2024-10-01T23:13:09+01:00,A
case_id1038476985,2024-10-01T23:13:09+01:00,a
case_id1038476985,2024-10-01T23:13:09+01:00,D
case_id1038476985,2024-10-01T23:13:09+01:00,b
case_id1038476985,2024-10-01T23:13:09+01:00,c
case_id1038476985,2024-10-01T23:13:09+01:00,C
case_id1038476985,2024-10-01T23:13:09+01:00,d
case_id1038476985,2024-10-01T23:13:09+01:00,B
case_id1038476985,2024-10-01T23:13:09+01:00,A
case_id559340748,2024-10-01T23:13:09+01:00,a
case_id559340748,2024-10-01T23:13:09+01:00,D
case_id559340748,2024-10-01T23:13:09+01:00,b
case_id559340748,2024-10-01T23:13:09+01:00,c
case_id559340748,2024-10-01T23:13:09+01:00,C
case_id559340748,2024-10-01T23:13:09+01:00,d
case_id559340748,2024-10-01T23:13:09+01:00,B
case_id559340748,2024-10-01T23:13:09+01:00,A
case_id1075467212,2024-10-01T23:13:09+01:00,a
case_id1075467212,2024-10-01T23:13:09+01:00,D
case_id1075467212,2024-10-01T23:13:09+01:00,b
case_id1075467212,2024-10-01T23:13:09+01:00,c
case_id1075467212,2024-10-01T23:13:09+01:00,C
case_id1075467212,2024-10-01T23:13:09+01:00,d
case_id1075467212,2024-10-01T23:13:09+01:00,B
case_id1075467212,2024-10-01T23:13:09+01:00,A
case_id158214057,2024-10-01T23:13:09+01:00,a
case_id158214057,2024-10-01T23:13:09+01:00,D
case_id158214057,2024-10-01T23:13:09+01:00,b
case_id158214057,2024-10-01T23:13:09+01:00,c
case_id158214057,2024-10-01T23:13:09+01:00,C
case_id158214057,2024-10-01T23:13:09+01:00,d
case_id158214057,2024-10-01T23:13:09+01:00,B
case_id158214057,2024-10-01T23:13:09+01:00,A
