Case_ID,Timestamp,Activity
case_id2119131851,2024-10-01T23:13:09+01:00,K
case_id2119131851,2024-10-01T23:13:09+01:00,E
case_id2119131851,2024-10-01T23:13:09+01:00,A
case_id1099170469,2024-10-01T23:13:09+01:00,e
case_id1099170469,2024-10-01T23:13:09+01:00,F
case_id1099170469,2024-10-01T23:13:09+01:00,f
case_id1099170469,2024-10-01T23:13:09+01:00,g
case_id1099170469,2024-10-01T23:13:09+01:00,K
case_id1099170469,2024-10-01T23:13:09+01:00,E
case_id1099170469,2024-10-01T23:13:09+01:00,A
case_id539905029,2024-10-01T23:13:09+01:00,e
case_id539905029,2024-10-01T23:13:09+01:00,F
case_id539905029,2024-10-01T23:13:09+01:00,f
case_id539905029,2024-10-01T23:13:09+01:00,g
case_id539905029,2024-10-01T23:13:09+01:00,K
case_id539905029,2024-10-01T23:13:09+01:00,E
case_id539905029,2024-10-01T23:13:09+01:00,A
case_id535531732,2024-10-01T23:13:09+01:00,e
case_id535531732,2024-10-01T23:13:09+01:00,F
case_id535531732,2024-10-01T23:13:09+01:00,f
case_id535531732,2024-10-01T23:13:09+01:00,g
case_id535531732,2024-10-01T23:13:09+01:00,K
case_id535531732,2024-10-01T23:13:09+01:00,E
case_id535531732,2024-10-01T23:13:09+01:00,A
case_id1634622144,2024-10-01T23:13:09+01:00,e
case_id1634622144,2024-10-01T23:13:09+01:00,F
case_id1634622144,2024-10-01T23:13:09+01:00,f
case_id1634622144,2024-10-01T23:13:09+01:00,g
case_id1634622144,2024-10-01T23:13:09+01:00,K
case_id1634622144,2024-10-01T23:13:09+01:00,E
case_id1634622144,2024-10-01T23:13:09+01:00,A
